dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
12205,3,10.0.0.5,10.0.0.8,117231,124968246,260,752000000,2.61E+11,3,2242,13585,14481610,452,0,UDP,1,4485,143926690,0,0,0,0
11455,3,10.0.0.2,10.0.0.8,103673,110515418,229,460000000,2.29E+11,5,1943,13533,14426178,451,0,UDP,1,3775,1492,0,0,0,0
11455,3,10.0.0.2,10.0.0.8,103673,110515418,229,460000000,2.29E+11,5,1943,13533,14426178,451,0,UDP,3,3413,3665,0,0,0,0
11455,3,10.0.0.2,10.0.0.8,103673,110515418,229,460000000,2.29E+11,5,1943,13533,14426178,451,0,UDP,2,3688,1492,0,0,0,0
11455,3,10.0.0.2,10.0.0.8,103673,110515418,229,460000000,2.29E+11,5,1943,13533,14426178,451,0,UDP,4,199694159,4169,10240,0,10240,0
11455,3,10.0.0.2,10.0.0.8,103673,110515418,229,460000000,2.29E+11,5,1943,13533,14426178,451,0,UDP,2,4137,91947776,0,2571,2571,0
11455,3,10.0.0.2,10.0.0.8,103673,110515418,229,460000000,2.29E+11,5,1943,13533,14426178,451,0,UDP,3,4043,173616899,0,7678,7678,0
11455,3,10.0.0.2,10.0.0.8,103673,110515418,229,460000000,2.29E+11,5,1943,13533,14426178,451,0,UDP,1,3795,1402,0,0,0,0
11455,3,10.0.0.2,10.0.0.8,103673,110515418,229,460000000,2.29E+11,5,1943,13533,14426178,451,0,UDP,2,3845,1402,0,0,0,0
11455,3,10.0.0.2,10.0.0.8,103673,110515418,229,460000000,2.29E+11,5,1943,13533,14426178,451,0,UDP,3,3413,3665,0,0,0,0
11455,3,10.0.0.2,10.0.0.8,103673,110515418,229,460000000,2.29E+11,5,1943,13533,14426178,451,0,UDP,1,4047,143926620,0,0,0,0
11455,3,10.0.0.2,10.0.0.8,103673,110515418,229,460000000,2.29E+11,5,1943,13533,14426178,451,0,UDP,1,3775,1242,0,0,0,0
12205,3,10.0.0.5,10.0.0.8,117231,124968246,260,752000000,2.61E+11,3,2242,13585,14481610,452,0,UDP,3,4103,3767,0,0,0,0
12205,3,10.0.0.5,10.0.0.8,117231,124968246,260,752000000,2.61E+11,3,2242,13585,14481610,452,0,UDP,4,4103,3697,0,0,0,0
12205,3,10.0.0.4,10.0.0.8,134953,143859898,310,600000000,3.11E+11,3,2242,8845,9428770,294,0,UDP,1,4485,143926690,0,0,0,1
12205,3,10.0.0.5,10.0.0.8,117231,124968246,260,752000000,2.61E+11,3,2242,13585,14481610,452,0,UDP,4,4103,3767,0,0,0,0
12205,3,10.0.0.5,10.0.0.8,117231,124968246,260,752000000,2.61E+11,3,2242,13585,14481610,452,0,UDP,2,4283,1542,0,0,0,0
12205,3,10.0.0.5,10.0.0.8,117231,124968246,260,752000000,2.61E+11,3,2242,13585,14481610,452,0,UDP,3,3697,4103,0,0,0,0
12205,3,10.0.0.5,10.0.0.8,117231,124968246,260,752000000,2.61E+11,3,2242,13585,14481610,452,0,UDP,3,6833,971825943,0,6287,6287,0
12205,3,10.0.0.5,10.0.0.8,117231,124968246,260,752000000,2.61E+11,3,2242,13585,14481610,452,0,UDP,4,4775,279389447,0,0,0,0
12205,3,10.0.0.5,10.0.0.8,117231,124968246,260,752000000,2.61E+11,3,2242,13585,14481610,452,0,UDP,1,4213,1632,0,0,0,0
12205,3,10.0.0.5,10.0.0.8,117231,124968246,260,752000000,2.61E+11,3,2242,13585,14481610,452,0,UDP,1,4213,1382,0,0,0,0
12205,3,10.0.0.5,10.0.0.8,117231,124968246,260,752000000,2.61E+11,3,2242,13585,14481610,452,0,UDP,4,971824877,6833,6287,0,6287,0
12205,3,10.0.0.5,10.0.0.8,117231,124968246,260,752000000,2.61E+11,3,2242,13585,14481610,452,0,UDP,1,4428,125155754,0,3841,3841,0
12205,3,10.0.0.5,10.0.0.8,117231,124968246,260,752000000,2.61E+11,3,2242,13585,14481610,452,0,UDP,2,4779,279386824,0,0,0,0
12205,3,10.0.0.5,10.0.0.8,117231,124968246,260,752000000,2.61E+11,3,2242,13585,14481610,452,0,UDP,3,5867,567285243,0,2446,2446,0
12205,3,10.0.0.5,10.0.0.8,117231,124968246,260,752000000,2.61E+11,3,2242,13585,14481610,452,0,UDP,3,143928985,4355,0,0,0,0
11124,3,10.0.0.6,10.0.0.8,284,302744,0,837000000,837000000,2,558,0,0,0,0,UDP,2,3096,1192,0,0,0,0
12205,3,10.0.0.4,10.0.0.8,134953,143859898,310,600000000,3.11E+11,3,2242,8845,9428770,294,0,UDP,3,143928985,4355,0,0,0,1
11155,3,10.0.0.6,10.0.0.8,13877,14792882,30,840000000,30840000000,2,558,13593,14490138,453,0,UDP,1,3253,1102,0,0,0,0
11155,3,10.0.0.6,10.0.0.8,13877,14792882,30,840000000,30840000000,2,558,13593,14490138,453,0,UDP,4,3143,3059,0,0,0,0
11155,3,10.0.0.6,10.0.0.8,13877,14792882,30,840000000,30840000000,2,558,13593,14490138,453,0,UDP,4,3185,38853513,0,3838,3838,0
11155,3,10.0.0.6,10.0.0.8,13877,14792882,30,840000000,30840000000,2,558,13593,14490138,453,0,UDP,3,3143,3059,0,0,0,0
11155,3,10.0.0.6,10.0.0.8,13877,14792882,30,840000000,30840000000,2,558,13593,14490138,453,0,UDP,2,3059,3143,0,0,0,0
11155,3,10.0.0.6,10.0.0.8,13877,14792882,30,840000000,30840000000,2,558,13593,14490138,453,0,UDP,3,3143,3059,0,0,0,0
11155,3,10.0.0.6,10.0.0.8,13877,14792882,30,840000000,30840000000,2,558,13593,14490138,453,0,UDP,1,3363,1352,0,0,0,0
11155,3,10.0.0.6,10.0.0.8,13877,14792882,30,840000000,30840000000,2,558,13593,14490138,453,0,UDP,2,3059,3143,0,0,0,0
11155,3,10.0.0.6,10.0.0.8,13877,14792882,30,840000000,30840000000,2,558,13593,14490138,453,0,UDP,2,3323,1262,0,0,0,0
11155,3,10.0.0.6,10.0.0.8,13877,14792882,30,840000000,30840000000,2,558,13593,14490138,453,0,UDP,4,3143,3059,0,0,0,0
11155,3,10.0.0.6,10.0.0.8,13877,14792882,30,840000000,30840000000,2,558,13593,14490138,453,0,UDP,1,3253,1102,0,0,0,0
11155,3,10.0.0.6,10.0.0.8,13877,14792882,30,840000000,30840000000,2,558,13593,14490138,453,0,UDP,2,3166,1352,0,0,0,0
11155,3,10.0.0.6,10.0.0.8,13877,14792882,30,840000000,30840000000,2,558,13593,14490138,453,0,UDP,4,3185,38853513,0,3838,3838,0
11124,3,10.0.0.6,10.0.0.8,284,302744,0,837000000,837000000,2,558,0,0,0,0,UDP,2,3146,1032,0,0,0,0
11124,3,10.0.0.6,10.0.0.8,284,302744,0,837000000,837000000,2,558,0,0,0,0,UDP,3,2882,2966,0,0,0,0
11124,3,10.0.0.6,10.0.0.8,284,302744,0,837000000,837000000,2,558,0,0,0,0,UDP,1,3076,1032,0,0,0,0
11124,3,10.0.0.6,10.0.0.8,284,302744,0,837000000,837000000,2,558,0,0,0,0,UDP,4,2966,2882,0,0,0,0
11124,3,10.0.0.6,10.0.0.8,284,302744,0,837000000,837000000,2,558,0,0,0,0,UDP,1,3096,1032,0,0,0,0
11124,3,10.0.0.6,10.0.0.8,284,302744,0,837000000,837000000,2,558,0,0,0,0,UDP,3,2966,2882,0,0,0,0
11124,3,10.0.0.6,10.0.0.8,284,302744,0,837000000,837000000,2,558,0,0,0,0,UDP,1,3076,1032,0,0,0,0
11455,3,10.0.0.2,10.0.0.8,103673,110515418,229,460000000,2.29E+11,5,1943,13533,14426178,451,0,UDP,1,3971,26078502,0,2562,2562,0
11455,3,10.0.0.2,10.0.0.8,103673,110515418,229,460000000,2.29E+11,5,1943,13533,14426178,451,0,UDP,1,3795,1242,0,0,0,0
11455,3,10.0.0.2,10.0.0.8,103673,110515418,229,460000000,2.29E+11,5,1943,13533,14426178,451,0,UDP,4,3665,3413,0,0,0,0
11455,3,10.0.0.2,10.0.0.8,103673,110515418,229,460000000,2.29E+11,5,1943,13533,14426178,451,0,UDP,4,3665,3413,0,0,0,0
11155,3,10.0.0.6,10.0.0.8,13877,14792882,30,840000000,30840000000,2,558,13593,14490138,453,0,UDP,1,3273,1102,0,0,0,0
12205,3,10.0.0.4,10.0.0.8,134953,143859898,310,600000000,3.11E+11,3,2242,8845,9428770,294,0,UDP,3,4103,3767,0,0,0,1
12205,3,10.0.0.4,10.0.0.8,134953,143859898,310,600000000,3.11E+11,3,2242,8845,9428770,294,0,UDP,4,4103,3767,0,0,0,1
12205,3,10.0.0.4,10.0.0.8,134953,143859898,310,600000000,3.11E+11,3,2242,8845,9428770,294,0,UDP,2,4283,1542,0,0,0,1
12205,3,10.0.0.4,10.0.0.8,134953,143859898,310,600000000,3.11E+11,3,2242,8845,9428770,294,0,UDP,3,3697,4103,0,0,0,1
12205,3,10.0.0.4,10.0.0.8,134953,143859898,310,600000000,3.11E+11,3,2242,8845,9428770,294,0,UDP,3,6833,971825943,0,6287,6287,1
12205,3,10.0.0.4,10.0.0.8,134953,143859898,310,600000000,3.11E+11,3,2242,8845,9428770,294,0,UDP,4,4775,279389447,0,0,0,1
12205,3,10.0.0.4,10.0.0.8,134953,143859898,310,600000000,3.11E+11,3,2242,8845,9428770,294,0,UDP,1,4213,1632,0,0,0,1
12205,3,10.0.0.4,10.0.0.8,134953,143859898,310,600000000,3.11E+11,3,2242,8845,9428770,294,0,UDP,1,4213,1382,0,0,0,1
12205,3,10.0.0.4,10.0.0.8,134953,143859898,310,600000000,3.11E+11,3,2242,8845,9428770,294,0,UDP,4,971824877,6833,6287,0,6287,1
12205,3,10.0.0.4,10.0.0.8,134953,143859898,310,600000000,3.11E+11,3,2242,8845,9428770,294,0,UDP,1,4428,125155754,0,3841,3841,1
12205,3,10.0.0.4,10.0.0.8,134953,143859898,310,600000000,3.11E+11,3,2242,8845,9428770,294,0,UDP,2,4779,279386824,0,0,0,1
12205,3,10.0.0.4,10.0.0.8,134953,143859898,310,600000000,3.11E+11,3,2242,8845,9428770,294,0,UDP,3,5867,567285243,0,2446,2446,1
11155,3,10.0.0.6,10.0.0.8,13877,14792882,30,840000000,30840000000,2,558,13593,14490138,453,0,UDP,2,3273,1352,0,0,0,0
12205,3,10.0.0.4,10.0.0.8,134953,143859898,310,600000000,3.11E+11,3,2242,8845,9428770,294,0,UDP,2,3767,4103,0,0,0,1
12235,3,10.0.0.5,10.0.0.8,130915,139555390,290,800000000,2.91E+11,2,2242,13684,14587144,456,0,UDP,3,279389447,4775,0,0,0,0
12205,3,10.0.0.4,10.0.0.8,134953,143859898,310,600000000,3.11E+11,3,2242,8845,9428770,294,0,UDP,2,1251211803,5120,6287,0,6287,1
12205,3,10.0.0.4,10.0.0.8,134953,143859898,310,600000000,3.11E+11,3,2242,8845,9428770,294,0,UDP,2,4743,135462004,0,0,0,1
12205,3,10.0.0.4,10.0.0.8,134953,143859898,310,600000000,3.11E+11,3,2242,8845,9428770,294,0,UDP,3,3697,4103,0,0,0,1
11155,3,10.0.0.6,10.0.0.8,13877,14792882,30,840000000,30840000000,2,558,13593,14490138,453,0,UDP,3,3059,3143,0,0,0,0
11155,3,10.0.0.6,10.0.0.8,13877,14792882,30,840000000,30840000000,2,558,13593,14490138,453,0,UDP,1,3273,1102,0,0,0,0
11155,3,10.0.0.6,10.0.0.8,13877,14792882,30,840000000,30840000000,2,558,13593,14490138,453,0,UDP,1,3273,1262,0,0,0,0
11155,3,10.0.0.6,10.0.0.8,13877,14792882,30,840000000,30840000000,2,558,13593,14490138,453,0,UDP,2,3363,1262,0,0,0,0
11155,3,10.0.0.6,10.0.0.8,13877,14792882,30,840000000,30840000000,2,558,13593,14490138,453,0,UDP,3,38853513,3185,3838,0,3838,0
11155,3,10.0.0.6,10.0.0.8,13877,14792882,30,840000000,30840000000,2,558,13593,14490138,453,0,UDP,3,3059,3143,0,0,0,0
11155,3,10.0.0.6,10.0.0.8,13877,14792882,30,840000000,30840000000,2,558,13593,14490138,453,0,UDP,3,3185,14839731,0,3838,3838,0
11155,3,10.0.0.6,10.0.0.8,13877,14792882,30,840000000,30840000000,2,558,13593,14490138,453,0,UDP,2,53690295,1270,7676,0,7676,0
12205,3,10.0.0.4,10.0.0.8,134953,143859898,310,600000000,3.11E+11,3,2242,8845,9428770,294,0,UDP,1,4233,1382,0,0,0,1
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,3,3767,4103,0,0,0,1
12265,3,10.0.0.5,10.0.0.8,135003,143913198,320,801000000,3.21E+11,2,2242,4088,4357808,136,0,UDP,1,4213,1382,0,0,0,1
